Position,Context,Actual_Token,Actual_Probability,Surprisal_Bits,Rank_in_Top10,Top1_Token,Top1_Prob,Top2_Token,Top2_Prob,Top3_Token,Top3_Prob,Top4_Token,Top4_Prob,Top5_Token,Top5_Prob,Top6_Token,Top6_Prob,Top7_Token,Top7_Prob,Top8_Token,Top8_Prob,Top9_Token,Top9_Prob,Top10_Token,Top10_Prob
224,50/50 for heads/tails) or it's biased toward tails,' (',0.179190,2.480,2,'.',0.609988,' (',0.179190,"','",0.036121,'/',0.024521,' and',0.024449,' or',0.015572,':',0.012457,'!',0.007124,';',0.003470,'—',0.003356
225,/50 for heads/tails) or it's biased toward tails (,'25',0.023319,5.422,7,'50',0.246676,'0',0.054714,'100',0.048984,'10',0.044713,'1',0.034214,'20',0.028906,'25',0.023319,'5',0.018640,'40',0.017978,'60',0.016072
226,0 for heads/tails) or it's biased toward tails (25,'/',0.846139,0.241,1,'/',0.846139,'%',0.059155,' for',0.015623,'.',0.007464,'-',0.006450,'%).',0.005532,"','",0.003860,'%.',0.003218,"'%,'",0.003210,' or',0.003148
227, for heads/tails) or it's biased toward tails (25/,'75',0.015574,6.005,5,'25',0.642546,'50',0.201572,'20',0.023172,'30',0.015731,'75',0.015574,'10',0.012450,'35',0.011616,'100',0.010976,'0',0.007865,'5',0.006902
228,or heads/tails) or it's biased toward tails (25/75,' for',0.682471,0.551,1,' for',0.682471,').',0.106987,'/',0.054690,"','",0.024998,')',0.016591,' or',0.010331,"'),'",0.007689,' and',0.007329,' if',0.007254,' to',0.006348
229,eads/tails) or it's biased toward tails (25/75 for,' heads',0.662640,0.594,1,' heads',0.662640,' tails',0.129778,' coins',0.031484,' head',0.015043,' the',0.010461,' ones',0.003540,' all',0.003338,' those',0.003267,' a',0.002705,' coin',0.002675
230,ails) or it's biased toward tails (25/75 for heads,'/',0.697222,0.520,1,'/',0.697222,').',0.128119,' and',0.045362,"','",0.019809,' or',0.013948,')',0.006682,' for',0.004680,' of',0.004567,"'),'",0.004394,' with',0.003450
231,ils) or it's biased toward tails (25/75 for heads/,'tails',0.986730,0.019,1,'tails',0.986730,'tail',0.005273,'t',0.003380,' tails',0.000710,'heads',0.000637,'tri',0.000255,'s',0.000104,'h',0.000078,'ts',0.000073,'d',0.000064
232,or it's biased toward tails (25/75 for heads/tails,').',0.834299,0.261,1,').',0.834299,')',0.044369,' for',0.029913,"'),'",0.020153,"','",0.016580,' and',0.007406,'/',0.003436,')!',0.002917,'.',0.002778,'.)',0.002165
233, it's biased toward tails (25/75 for heads/tails).,'\n',0.101419,3.302,2,' If',0.103547,'\n',0.101419,' You',0.077564,' The',0.067294,' So',0.044779,' In',0.038016,' Let',0.034618,' Suppose',0.027424,' Then',0.024843,' To',0.020623
234,"it's biased toward tails (25/75 for heads/tails).
",'\n',0.999860,0.000,1,'\n',0.999860,'.',0.000029,' (',0.000024,"','",0.000012,'-',0.000006,'—',0.000005,':',0.000005,' and',0.000004,"' ""'",0.000004,'\n\n',0.000003
235,"t's biased toward tails (25/75 for heads/tails).

",'To',0.026502,5.238,9,'Let',0.060715,'If',0.059920,'The',0.058368,'Now',0.043267,'Bay',0.036577,'You',0.034180,'In',0.033019,'So',0.032384,'To',0.026502,'Here',0.021708
236,"s biased toward tails (25/75 for heads/tails).

To",' use',0.008921,6.809,not_in_top10,' get',0.121879,' keep',0.087114,' make',0.058160,' find',0.049905,' see',0.033606,' update',0.025362,' change',0.024757,' do',0.023776,' calculate',0.023270,' test',0.020118
237,"ased toward tails (25/75 for heads/tails).

To use",' Bay',0.214933,2.218,2,' this',0.231370,' Bay',0.214933,' the',0.188542,' a',0.065369,' that',0.039993,' it',0.020171,' these',0.013803,' K',0.011921,' an',0.009537,' our',0.008425
238," toward tails (25/75 for heads/tails).

To use Bay",'es',0.985317,0.021,1,'es',0.985317,'esian',0.014077,'e',0.000474,'ek',0.000015,'ez',0.000012,'ne',0.000007,'ed',0.000006,'ley',0.000005,'ev',0.000004,'el',0.000004
239,"oward tails (25/75 for heads/tails).

To use Bayes","','",0.005845,7.419,3,"""'""",0.881130,"""'s""",0.101106,"','",0.005845,' theorem',0.001538,' as',0.001059,"""',""",0.000527,' to',0.000499,' and',0.000412,'ian',0.000333,'-',0.000332
240,"ward tails (25/75 for heads/tails).

To use Bayes,",' you',0.310427,1.688,1,' you',0.310427,' we',0.165507,' let',0.133501,' consider',0.022656,' the',0.018634,' first',0.016797,' it',0.015826,' suppose',0.014491,' take',0.010398,' say',0.010269
241," tails (25/75 for heads/tails).

To use Bayes, you",' need',0.183815,2.444,1,' need',0.183815,' have',0.159658,' can',0.067853,"""'ll""",0.062343,"""'d""",0.055947,' first',0.049466,' must',0.040448,"""'ve""",0.028834,' just',0.027054,' simply',0.014876
242,"s (25/75 for heads/tails).

To use Bayes, you need",' a',0.097600,3.357,2,' to',0.658556,' a',0.097600,' two',0.057179,' only',0.019963,' the',0.015338,' an',0.012088,' some',0.009077,' three',0.006892,' one',0.006214,' something',0.005874
243,"(25/75 for heads/tails).

To use Bayes, you need a",' starting',0.001285,9.604,not_in_top10,' distribution',0.099174,' set',0.053392,' model',0.031656,' simple',0.024949,' way',0.022808,' probability',0.022538,' good',0.011954,' pair',0.011529,' random',0.010680,' Bay',0.010498
244,"r heads/tails).

To use Bayes, you need a starting",' guess',0.000312,11.645,not_in_top10,' point',0.589516,' distribution',0.061881,' coin',0.029128,' set',0.024482,' value',0.021064,' probability',0.019560,' assumption',0.012157,' k',0.009151,' position',0.007719,' distance',0.007636
245,"s/tails).

To use Bayes, you need a starting guess",' (',0.029363,5.090,not_in_top10,' at',0.219924,' of',0.117736,'.',0.102491,' for',0.062311,"','",0.053077,' on',0.047001,' as',0.044524,':',0.044062,' about',0.043447,' that',0.035865
246,"tails).

To use Bayes, you need a starting guess (",'a',0.040436,4.628,5,'the',0.057663,'say',0.053182,'or',0.050015,'i',0.041045,'a',0.040436,'which',0.027973,'and',0.022027,'see',0.020475,'that',0.018540,'in',0.016222
247,"ails).

To use Bayes, you need a starting guess (a",' prior',0.003058,8.353,not_in_top10,' probability',0.031606,' set',0.026036,' random',0.021256,' good',0.021118,' starting',0.017775,"' ""'",0.017164,' Bay',0.016610,' coin',0.014573,' distribution',0.014031,' value',0.013177
248,"

To use Bayes, you need a starting guess (a prior",')',0.000123,12.985,7,'i',0.991537,' probability',0.004601,'is',0.000497,'it',0.000238,' distribution',0.000183,' condition',0.000146,')',0.000123,'k',0.000118,' state',0.000097,'-',0.000094
249,"
To use Bayes, you need a starting guess (a prior)",' about',0.026380,5.244,7,' and',0.238074,' of',0.132674,' that',0.111552,' for',0.061371,' from',0.032025,' to',0.026583,' about',0.026380,' at',0.022223,' on',0.022214,' or',0.019944
250,"e Bayes, you need a starting guess (a prior) about",' which',0.041740,4.582,6,' the',0.308596,' how',0.185097,' what',0.140721,' where',0.061093,' a',0.047987,' which',0.041740,' your',0.028245,' whether',0.021585,' one',0.007393,' when',0.005640
251,"s, you need a starting guess (a prior) about which",' it',0.000158,12.628,not_in_top10,' coin',0.230447,' distribution',0.189233,' way',0.055156,' of',0.054795,' direction',0.047431,' option',0.019740,' one',0.015837,' coins',0.015028,' side',0.008255,' distributions',0.007986
252,you need a starting guess (a prior) about which it,' is',0.281303,1.830,2,"""'s""",0.411407,' is',0.281303,' would',0.053973,' will',0.043587,' should',0.041487,' was',0.012635,"""'ll""",0.008839,' might',0.008607,"""'d""",0.006955,' looks',0.006722
253, need a starting guess (a prior) about which it is,'.',0.206472,2.276,1,'.',0.206472,' that',0.147358,"','",0.080699,' fair',0.070877,' (',0.065935,' biased',0.043365,' you',0.031384,' and',0.029490,':',0.016953,' the',0.016719
254,need a starting guess (a prior) about which it is.,' Let',0.022669,5.463,not_in_top10,' You',0.078377,' If',0.073288,' The',0.054416,' To',0.046059,' In',0.041610,' For',0.039243,'\n',0.035154,' This',0.033268,' So',0.030921,' Then',0.030000
255, a starting guess (a prior) about which it is. Let,"""'s""",0.826878,0.274,1,"""'s""",0.826878,' us',0.018852,' me',0.016490,' s',0.009027,' the',0.007851,' P',0.005511,' k',0.005293,' p',0.003787,' K',0.003277,' \\(',0.003268
256, starting guess (a prior) about which it is. Let's,' say',0.372118,1.426,1,' say',0.372118,' assume',0.102691,' call',0.052341,' take',0.046398,' use',0.028916,' look',0.020829,' start',0.019224,' try',0.017812,' go',0.012055,' make',0.011765
257,rting guess (a prior) about which it is. Let's say,' you',0.432754,1.208,1,' you',0.432754,' that',0.133679,' we',0.087554,"','",0.052211,' the',0.041354,' for',0.028416,' there',0.024231,' your',0.022893,' it',0.017064,' a',0.014674
258,g guess (a prior) about which it is. Let's say you,' think',0.013263,6.236,9,"""'re""",0.151122,' have',0.092171,"""'ve""",0.086921,' want',0.054028,' get',0.045856,' know',0.043733,' start',0.035798,' pick',0.014284,' think',0.013263,' got',0.012422
259,s (a prior) about which it is. Let's say you think,' there',0.035507,4.816,6,' you',0.222893,' that',0.217240,' the',0.100169,' of',0.053068,' it',0.050855,' there',0.035507,' your',0.031584,' a',0.026414,' this',0.019190,' about',0.018138
260,rior) about which it is. Let's say you think there,"""'s""",0.279514,1.839,2,' are',0.480903,"""'s""",0.279514,' is',0.172215,' will',0.010956,' might',0.007546,' should',0.004726,' were',0.004340,' must',0.004239,' may',0.003684,' was',0.003243
261,or) about which it is. Let's say you think there's,' a',0.584430,0.775,1,' a',0.584430,' an',0.051324,' only',0.041408,' no',0.032723,' one',0.032360,' two',0.027206,' some',0.020381,' something',0.013320,' 1',0.009336,' at',0.009284
262,) about which it is. Let's say you think there's a,' 2',0.006842,7.191,not_in_top10,' coin',0.136943,' 50',0.036595,' good',0.029015,' 1',0.023490,' probability',0.018974,' fair',0.016146,' random',0.014208,' $',0.013433,' 10',0.013181,' chance',0.011371
263,about which it is. Let's say you think there's a 2,'/',0.042148,4.568,7,'-',0.224514,'nd',0.084929,'×',0.065579,'.',0.062521,'D',0.048169,'x',0.046866,'/',0.042148,':',0.038909,'%',0.032907,'^',0.023860
264,bout which it is. Let's say you think there's a 2/,'3',0.328202,1.607,1,'3',0.328202,'2',0.195221,'4',0.092523,'5',0.049384,'1',0.047318,'10',0.040168,'20',0.018102,'8',0.016577,'100',0.014417,'6',0.014162
265,out which it is. Let's say you think there's a 2/3,' chance',0.638430,0.647,1,' chance',0.638430,' probability',0.067262,'-',0.023777,' of',0.015111,' likelihood',0.014407,'rd',0.012235,' coin',0.008459,' (',0.005127,"','",0.004832,' distribution',0.004261
266,ch it is. Let's say you think there's a 2/3 chance,' it',0.053513,4.224,4,' that',0.373486,' of',0.231926,' you',0.100569,' it',0.053513,' the',0.029351,' (',0.020919,' for',0.018776,' a',0.017357,' your',0.011365,' there',0.010426
267,it is. Let's say you think there's a 2/3 chance it,"""'s""",0.781990,0.355,1,"""'s""",0.781990,' is',0.091559,' will',0.022508,"""'ll""",0.010485,' has',0.010269,' might',0.006540,' was',0.006387,' would',0.005487,' isn',0.004995,' could',0.003164
268, is. Let's say you think there's a 2/3 chance it's,' fair',0.228215,2.132,2,' biased',0.467100,' fair',0.228215,' a',0.051821,' bias',0.025907,' not',0.009585,' going',0.007569,' true',0.007560,' the',0.007357,' unbiased',0.007199,' skewed',0.007081
269,Let's say you think there's a 2/3 chance it's fair,' and',0.132462,2.916,3,'.',0.235326,"','",0.223242,' and',0.132462,' (',0.126367,' or',0.034017,' to',0.023847,' because',0.021223,' but',0.019079,':',0.018310,' for',0.015815
270,s say you think there's a 2/3 chance it's fair and,' 1',0.049882,4.325,5,' you',0.123784,' a',0.094137,' that',0.072416,' it',0.064236,' 1',0.049882,' biased',0.045279,' the',0.040316,' 0',0.033931,' 25',0.024744,' 50',0.019470
271,say you think there's a 2/3 chance it's fair and 1,'/',0.982956,0.025,1,'/',0.982956,' in',0.003760,'%',0.003158,'.',0.002315,' out',0.000844,'/(',0.000793,'-',0.000591,' for',0.000467,' chance',0.000219,"','",0.000211
272,ay you think there's a 2/3 chance it's fair and 1/,'3',0.723420,0.467,1,'3',0.723420,'2',0.087175,'5',0.038754,'4',0.034541,'1',0.029588,'10',0.012839,'7',0.008402,'0',0.008068,'6',0.007639,'100',0.004759
273,y you think there's a 2/3 chance it's fair and 1/3,' chance',0.798423,0.325,1,' chance',0.798423,' if',0.039543,' probability',0.020425,' that',0.018292,' for',0.014663,' of',0.013760,' likelihood',0.011119,' (',0.005444,'.',0.004388,' chances',0.003475
274,hink there's a 2/3 chance it's fair and 1/3 chance,' it',0.944591,0.082,1,' it',0.944591,' that',0.020061,' you',0.004393,' the',0.003874,' its',0.002603,' there',0.002585,' not',0.001993,' of',0.001678,' a',0.001057,' biased',0.000933
275,k there's a 2/3 chance it's fair and 1/3 chance it,"""'s""",0.964317,0.052,1,"""'s""",0.964317,' is',0.019379,' isn',0.010851,' might',0.001179,' doesn',0.000836,' has',0.000347,' was',0.000340,' should',0.000251,' may',0.000210,' could',0.000133
276,there's a 2/3 chance it's fair and 1/3 chance it's,' biased',0.975463,0.036,1,' biased',0.975463,' bias',0.016312,' skewed',0.002046,' unbiased',0.001864,' not',0.000933,'biased',0.000204,' bad',0.000190,' a',0.000155,' neutral',0.000154,' biases',0.000123
277, a 2/3 chance it's fair and 1/3 chance it's biased,'.',0.291535,1.778,2,' toward',0.403337,'.',0.291535,' towards',0.098468,' (',0.043820,"','",0.032237,' to',0.017763,' against',0.010519,':',0.007583,'—',0.007097,' in',0.006197
278,a 2/3 chance it's fair and 1/3 chance it's biased.,' You',0.112631,3.150,1,' You',0.112631,'\n',0.082066,' If',0.073058,' Then',0.071529,' The',0.047959,' Let',0.040092,' In',0.035115,' Now',0.029748,' That',0.028739,' To',0.028515
279,3 chance it's fair and 1/3 chance it's biased. You,' flip',0.001067,9.873,not_in_top10,' can',0.138696,"""'ll""",0.056236,' then',0.047797,' know',0.038519,"""'d""",0.035176,"""'re""",0.027826,' get',0.027510,' have',0.022958,' need',0.022921,' want',0.019619
280,nce it's fair and 1/3 chance it's biased. You flip,' the',0.381485,1.390,1,' the',0.381485,' a',0.150423,' your',0.071615,' it',0.036879,' through',0.031342,' that',0.024668,' two',0.020524,' one',0.015960,' out',0.014602,' an',0.012832
281,it's fair and 1/3 chance it's biased. You flip the,' coin',0.958316,0.061,1,' coin',0.958316,' coins',0.003153,' switch',0.002511,' flip',0.001286,' distribution',0.001236,' odds',0.000867,' toss',0.000848,' probability',0.000793,' 2',0.000761,' first',0.000711
282,fair and 1/3 chance it's biased. You flip the coin,'—',0.003005,8.378,not_in_top10,' and',0.160286,'.',0.129136,"','",0.116658,' to',0.060653,' over',0.043454,' (',0.043102,' around',0.027719,' on',0.024705,' in',0.022548,' between',0.021980
283,air and 1/3 chance it's biased. You flip the coin—,'Head',0.000007,17.054,not_in_top10,'you',0.102715,'it',0.091121,'the',0.075709,'say',0.043696,'and',0.037637,'that',0.034284,'a',0.031022,'if',0.030139,'or',0.020898,'this',0.017874
284,and 1/3 chance it's biased. You flip the coin—Head,'s',0.244614,2.031,1,'s',0.244614,' 1',0.124500,"','",0.043502,' 2',0.021724,' is',0.019922,' (',0.018093,'-',0.017269,'ing',0.017050,' and',0.016720,'/',0.015492
285,nd 1/3 chance it's biased. You flip the coin—Heads,'!',0.003980,7.973,not_in_top10,'/',0.171278,"','",0.054575,' and',0.054007,' are',0.046633,' is',0.026007,'-',0.023736,'=',0.022192,' =',0.021488,' will',0.016573,' or',0.016110
286,d 1/3 chance it's biased. You flip the coin—Heads!,' This',0.010892,6.521,not_in_top10,' You',0.066011,' Head',0.058665,' (',0.050080,' It',0.048011,'—',0.043604,'\n',0.038974,' Heads',0.033394,' and',0.031550,' The',0.030938,' If',0.019164
287, chance it's biased. You flip the coin—Heads! This,' is',0.182735,2.452,1,' is',0.182735,' gives',0.120107,' means',0.076829,' tells',0.038714,' coin',0.035806,' makes',0.022255,' will',0.022050,' flips',0.019902,' bet',0.015689,' time',0.014993
288,ance it's biased. You flip the coin—Heads! This is,' evidence',0.000501,10.962,not_in_top10,' the',0.151455,' a',0.139227,' what',0.043079,' how',0.032187,' called',0.030208,' your',0.029788,' where',0.023959,' an',0.019494,' true',0.016399,' because',0.014690
289, biased. You flip the coin—Heads! This is evidence,' for',0.105760,3.241,3,' that',0.556002,' of',0.154389,' for',0.105760,' you',0.042896,' to',0.011664,' enough',0.011094,"','",0.010942,' about',0.010880,' the',0.005754,' (',0.005490
290,sed. You flip the coin—Heads! This is evidence for,' the',0.168035,2.573,2,' bias',0.190152,' the',0.168035,' a',0.158028,' your',0.043322,' an',0.020919,' Bay',0.020253,' biased',0.019510,' some',0.008687,' what',0.007508,' you',0.007483
291, You flip the coin—Heads! This is evidence for the,' hypothesis',0.044917,4.477,2,' bias',0.122744,' hypothesis',0.044917,' 2',0.029861,' fact',0.021613,' coin',0.021001,' probability',0.019763,' 1',0.019188,' biased',0.013621,' Bay',0.013210,' theory',0.012904
292,he coin—Heads! This is evidence for the hypothesis,' that',0.562464,0.830,1,' that',0.562464,'.',0.104813,"','",0.059165,':',0.046451,' of',0.038511,' you',0.033558,' (',0.024691,'—',0.008406,' about',0.007386,' and',0.006400
293,in—Heads! This is evidence for the hypothesis that,' the',0.157472,2.667,1,' the',0.157472,' you',0.065384,' heads',0.060480,' there',0.054965,' it',0.045108,' Bay',0.039185,' tails',0.034349,' a',0.023951,' head',0.018527,' your',0.015940
294,eads! This is evidence for the hypothesis that the,' coin',0.550052,0.862,1,' coin',0.550052,' probability',0.040808,' distribution',0.036854,' bias',0.011995,' two',0.011720,' coins',0.010299,' 2',0.008397,' random',0.006419,' head',0.005085,' flip',0.004726
295, This is evidence for the hypothesis that the coin,' is',0.524186,0.932,1,' is',0.524186,"""'s""",0.092848,' has',0.066880,' will',0.027082,' was',0.017350,' isn',0.013775,' flips',0.012080,' should',0.009058,' you',0.007872,' might',0.007587
296,is is evidence for the hypothesis that the coin is,' fair',0.044418,4.493,2,' biased',0.686066,' fair',0.044418,' rigged',0.039926,' tilted',0.021060,' skewed',0.015981,' a',0.011503,' not',0.006399,' bias',0.005720,' more',0.004833,' unbiased',0.004634
297, evidence for the hypothesis that the coin is fair,' since',0.002175,8.845,not_in_top10,'.',0.399775,"','",0.173729,' and',0.108317,' (',0.067803,'—',0.034746,' or',0.021681,':',0.021026,' because',0.014693,' in',0.013986,' but',0.013224
298,nce for the hypothesis that the coin is fair since,' heads',0.010501,6.573,not_in_top10,' it',0.312521,' the',0.142412,' you',0.108504,' there',0.041274,"','",0.019290,' its',0.018904,' a',0.014501,' we',0.014033,' all',0.012996,' that',0.012853
299,r the hypothesis that the coin is fair since heads,' are',0.412680,1.277,1,' are',0.412680,' and',0.065618,'/',0.044092,' have',0.033545,' tend',0.023766,' will',0.020727,' can',0.016844,' don',0.016365,' get',0.013274,' always',0.012802
300,e hypothesis that the coin is fair since heads are,' more',0.054281,4.203,2,' biased',0.327011,' more',0.054281,' skewed',0.029809,' the',0.027714,' always',0.021902,' better',0.018543,' fair',0.015773,' much',0.015449,' favored',0.013832,' not',0.013173
301,othesis that the coin is fair since heads are more,' likely',0.540351,0.888,1,' likely',0.540351,' biased',0.141075,' favored',0.017283,' common',0.014961,' skewed',0.014348,' often',0.011006,' popular',0.010450,' accurate',0.009890,' fair',0.008982,' important',0.007141
302, that the coin is fair since heads are more likely,' with',0.000497,10.975,not_in_top10,' to',0.811036,' than',0.125147,'.',0.017124,' in',0.006012,"','",0.004144,' (',0.003775,' for',0.001740,' when',0.001454,' and',0.001364,' toward',0.001257
303, the coin is fair since heads are more likely with,' a',0.056766,4.139,3,' heads',0.300246,' tails',0.193309,' a',0.056766,' the',0.040911,' more',0.031701,' bias',0.021404,' head',0.021089,' biased',0.018997,' less',0.014503,' higher',0.010659
304,he coin is fair since heads are more likely with a,' fair',0.033015,4.921,4,' bias',0.244068,' biased',0.174862,' 1',0.049765,' fair',0.033015,' coin',0.032321,' head',0.025626,' 2',0.022407,' skewed',0.016141,' given',0.013579,' 50',0.013141
305,in is fair since heads are more likely with a fair,' coin',0.849185,0.236,1,' coin',0.849185,' distribution',0.072240,' toss',0.008981,' head',0.006391,' probability',0.006213,' bet',0.004164,' chance',0.003721,' price',0.001886,' flip',0.001742,' bias',0.001688
306, fair since heads are more likely with a fair coin,'.',0.585212,0.773,1,'.',0.585212,' than',0.076861,"','",0.067164,' (',0.049818,' and',0.031936,' in',0.014626,' to',0.013396,'—',0.009518,' over',0.009036,' as',0.005680
307,fair since heads are more likely with a fair coin.,'\n',0.237381,2.075,1,'\n',0.237381,' But',0.083749,' If',0.068068,' The',0.054327,' You',0.042836,' So',0.034213,' In',0.029893,' This',0.022063,' (',0.020984,' To',0.020424
308,"air since heads are more likely with a fair coin.
",'\n',0.999853,0.000,1,'\n',0.999853,'.',0.000029,' (',0.000026,"','",0.000015,'—',0.000010,':',0.000006,'-',0.000005,' and',0.000004,"' ""'",0.000004,'…',0.000003
309,"ir since heads are more likely with a fair coin.

",'Bay',0.028972,5.109,9,'Now',0.111503,'But',0.063349,'The',0.051656,'If',0.051227,'So',0.045736,'To',0.042705,'You',0.040997,'In',0.031511,'Bay',0.028972,'Let',0.028813
310,"since heads are more likely with a fair coin.

Bay",'es',0.974490,0.037,1,'es',0.974490,'esian',0.021777,'e',0.002820,'ek',0.000047,'ed',0.000038,'ez',0.000034,'ne',0.000025,'-',0.000025,'\n',0.000023,' e',0.000023
311,"nce heads are more likely with a fair coin.

Bayes","""'""",0.180998,2.466,1,"""'""",0.180998,' says',0.058781,' is',0.047088,"""'s""",0.042414,' also',0.039086,' gives',0.036842,' has',0.025238,' tells',0.018769,' uses',0.012458,' doesn',0.012123
312,"ce heads are more likely with a fair coin.

Bayes'",' rule',0.012174,6.360,3,' theorem',0.582344,' proof',0.024815,' rule',0.012174,' idea',0.010945,' hypothesis',0.010313,' first',0.009796,' conjecture',0.008657,' problem',0.008442,' theory',0.007885,' equation',0.007547
313,"ads are more likely with a fair coin.

Bayes' rule",' calculates',0.000229,12.093,not_in_top10,' is',0.194220,' says',0.113052,' tells',0.047755,' of',0.031585,' states',0.020907,' has',0.020719,' gives',0.019417,' can',0.019329,' for',0.017695,' also',0.017644
314,"e likely with a fair coin.

Bayes' rule calculates",' the',0.325509,1.619,1,' the',0.325509,' a',0.152875,' that',0.086527,' how',0.072672,' probabilities',0.041666,' an',0.023846,' what',0.018512,' your',0.009785,' two',0.008379,' probability',0.008340
315,"kely with a fair coin.

Bayes' rule calculates the",' new',0.001266,9.626,not_in_top10,' probability',0.367209,' likelihood',0.054534,' probabilities',0.031169,' distribution',0.020979,' KL',0.019918,' odds',0.016878,' posterior',0.014855,' number',0.013886,' expected',0.010398,' value',0.009405
316," with a fair coin.

Bayes' rule calculates the new",' probability',0.202871,2.301,1,' probability',0.202871,' probabilities',0.038952,' hypothesis',0.035723,' coin',0.035286,' value',0.024949,' information',0.024672,' likelihood',0.020563,' distribution',0.018962,' odds',0.013883,' starting',0.013117
317," coin.

Bayes' rule calculates the new probability",' (',0.034714,4.848,5,' of',0.275010,' that',0.134736,' for',0.096099,' distribution',0.046911,' (',0.034714,' p',0.020409,' by',0.017784,'.',0.015206,"','",0.013242,' in',0.012176
318,"oin.

Bayes' rule calculates the new probability (",'the',0.064779,3.948,1,'the',0.064779,'a',0.054260,'i',0.045301,'p',0.036313,'or',0.032615,'P',0.021042,'in',0.019600,'1',0.015674,'and',0.015263,'if',0.015076
319,".

Bayes' rule calculates the new probability (the",' posterior',0.009685,6.690,not_in_top10,' probability',0.215684,' new',0.054456,' number',0.023140,' likelihood',0.017556,"' ""'",0.014970,' first',0.012712,' difference',0.012405,' value',0.011420,' current',0.010793,' k',0.009927
320,rule calculates the new probability (the posterior,')',0.200304,2.320,2,' probability',0.513241,')',0.200304,' of',0.047846,' distribution',0.045374,' value',0.020944,' likelihood',0.007159,' probabilities',0.007066,"'),'",0.006559,' estimate',0.006227,"','",0.004968
321,ule calculates the new probability (the posterior),' that',0.069947,3.838,3,' of',0.397599,' for',0.192399,' that',0.069947,' by',0.040221,' and',0.025844,' based',0.022679,' with',0.015988,' from',0.015898,' about',0.014280,' in',0.013415
322,alculates the new probability (the posterior) that,' it',0.047472,4.397,4,' the',0.272104,' a',0.139211,' you',0.053571,' it',0.047472,' heads',0.031320,' if',0.025085,' your',0.023596,' an',0.019081,' p',0.016337,' each',0.013043
323,ulates the new probability (the posterior) that it,"""'s""",0.629462,0.668,1,"""'s""",0.629462,' is',0.254075,' will',0.029577,' would',0.009320,' should',0.007784,' has',0.006328,' was',0.005487,"""'ll""",0.003751,' might',0.003365,' isn',0.002460
324,ates the new probability (the posterior) that it's,' fair',0.278112,1.846,2,' biased',0.413284,' fair',0.278112,' a',0.044216,' bias',0.022231,' unbiased',0.021674,' true',0.011521,' the',0.010581,' not',0.010262,' an',0.006097,' good',0.005662
325,the new probability (the posterior) that it's fair,'.',0.224803,2.153,1,'.',0.224803,' and',0.098053,"','",0.091871,' (',0.058027,' for',0.054775,' if',0.047601,' with',0.034633,' by',0.032144,' to',0.029798,' when',0.027588
326,he new probability (the posterior) that it's fair.,' The',0.091335,3.453,2,' If',0.107609,' The',0.091335,' It',0.062826,'\n',0.060198,' This',0.048369,' So',0.035952,' You',0.035763,' In',0.034888,' For',0.028758,' That',0.025698
327,ew probability (the posterior) that it's fair. The,' standard',0.005328,7.552,not_in_top10,' posterior',0.108432,' probability',0.099857,' new',0.034870,' more',0.034159,' rule',0.021356,' first',0.014157,' Bay',0.014138,' original',0.011391,' value',0.009452,' problem',0.009336
328,ility (the posterior) that it's fair. The standard,' way',0.011903,6.393,10,' deviation',0.387791,' Bay',0.042721,' version',0.041883,' distribution',0.037019,' error',0.023682,' deviations',0.018814,' rule',0.018186,' model',0.015799,' procedure',0.012032,' way',0.011903
329,y (the posterior) that it's fair. The standard way,' to',0.589331,0.763,1,' to',0.589331,' of',0.269252,' for',0.024732,' is',0.015076,' you',0.014328,' that',0.013079,' Bay',0.012733,' in',0.011062,' we',0.007906,' it',0.007248
330,the posterior) that it's fair. The standard way to,' write',0.002840,8.460,not_in_top10,' calculate',0.144169,' do',0.142846,' think',0.052603,' compute',0.044766,' get',0.044278,' estimate',0.040076,' measure',0.039531,' look',0.031296,' use',0.030634,' find',0.017221
331,sterior) that it's fair. The standard way to write,' the',0.082963,3.591,4,' it',0.235250,' this',0.228639,' Bay',0.180717,' the',0.082963,' a',0.064097,' that',0.047169,"' ""'",0.012888,' probability',0.012284,' out',0.008724,' these',0.007245
332,ior) that it's fair. The standard way to write the,' rule',0.099695,3.326,3,' probability',0.233343,' posterior',0.204808,' rule',0.099695,' new',0.045788,' Bay',0.026795,' value',0.012336,' number',0.010272,' equation',0.009685,' result',0.009350,' probabilities',0.007144
333,that it's fair. The standard way to write the rule,' goes',0.000271,11.850,not_in_top10,' is',0.854451,' for',0.023515,"','",0.021528,' in',0.014560,' (',0.011000,' of',0.003606,' involves',0.003527,':',0.003279,'—',0.002529,' would',0.002408
334,it's fair. The standard way to write the rule goes,' like',0.531918,0.911,1,' like',0.531918,' something',0.236370,' as',0.089335,' this',0.047765,':',0.017147,' in',0.007512,"','",0.007392,' so',0.005960,' the',0.004022,' by',0.003970
335,fair. The standard way to write the rule goes like,' this',0.903978,0.146,1,' this',0.903978,' so',0.051490,':',0.013477,' the',0.008974,'\n',0.004275,' (',0.002810,"','",0.002210,' these',0.000698,' we',0.000546,' that',0.000526
336, The standard way to write the rule goes like this,':',0.922377,0.117,1,':',0.922377,'.',0.040052,' (',0.011469,"','",0.005318,'—',0.004401,'\n',0.003200,'…',0.002190,';',0.002165,' in',0.000776,' for',0.000565
