Position,Context,Actual_Token,Actual_Probability,Surprisal_Bits,Rank_in_Top10,Top1_Token,Top1_Prob,Top2_Token,Top2_Prob,Top3_Token,Top3_Prob,Top4_Token,Top4_Prob,Top5_Token,Top5_Prob,Top6_Token,Top6_Prob,Top7_Token,Top7_Prob,Top8_Token,Top8_Prob,Top9_Token,Top9_Prob,Top10_Token,Top10_Prob
182,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999421,0.001,1,'IJ',0.999421,'J',0.000324,'IK',0.000064,'I',0.000034,'IS',0.000022,'IA',0.000018,'JJ',0.000014,'IR',0.000011,'K',0.000005,'IZ',0.000005
183,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998441,0.002,1,'K',0.998441,'L',0.000283,'k',0.000149,'J',0.000148,'H',0.000120,'M',0.000102,'KE',0.000063,'I',0.000052,'W',0.000043,'KR',0.000040
184,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.998431,0.002,1,'LM',0.998431,'L',0.000294,'M',0.000207,' LM',0.000110,'LS',0.000104,'LB',0.000038,'ML',0.000036,'RM',0.000036,'LA',0.000031,'\n',0.000030
185,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996191,0.006,1,'N',0.996191,'NP',0.000641,'n',0.000333,'M',0.000196,'NS',0.000190,'NA',0.000174,'NE',0.000173,'W',0.000098,'NT',0.000082,'H',0.000075
186,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.998703,0.002,1,'OP',0.998703,'OM',0.000132,'OC',0.000129,'O',0.000118,'AP',0.000065,'IP',0.000051,'EP',0.000049,'OB',0.000042,'ON',0.000036,'OL',0.000034
187,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.996216,0.005,1,'Q',0.996216,'R',0.000623,'H',0.000280,'T',0.000222,'I',0.000162,'P',0.000159,'E',0.000140,'J',0.000131,'W',0.000123,'N',0.000104
188,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.989714,0.015,1,'R',0.989714,'S',0.001283,'T',0.001237,'Q',0.000679,'L',0.000608,'D',0.000587,'P',0.000384,'C',0.000367,'I',0.000349,'F',0.000302
189,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.997239,0.004,1,'ST',0.997239,'SC',0.000276,'V',0.000143,' ST',0.000125,'St',0.000092,'st',0.000092,'SL',0.000083,'T',0.000081,'EST',0.000079,'STR',0.000078
190,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998402,0.002,1,'U',0.998402,'V',0.000220,'M',0.000131,'A',0.000075,'E',0.000059,'UN',0.000055,'R',0.000053,'O',0.000051,'UA',0.000045,'Y',0.000044
191,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999549,0.001,1,'VW',0.999549,'V',0.000104,'XY',0.000064,'W',0.000046,'WC',0.000024,'VE',0.000019,'WM',0.000017,'VC',0.000016,'VA',0.000014,'WE',0.000011
192,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.998770,0.002,1,'XY',0.998770,'VW',0.000554,'Y',0.000287,'X',0.000092,'Z',0.000047,'V',0.000034,'ZZ',0.000031,' XY',0.000015,'ZX',0.000013,'XX',0.000011
193,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.995116,0.007,1,'Z',0.995116,'X',0.000685,'Y',0.000346,'J',0.000307,'W',0.000296,'T',0.000245,'I',0.000193,'N',0.000174,'S',0.000171,'ZZ',0.000169
194,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.966639,0.049,1,'ABC',0.966639,' ABC',0.014921,'abc',0.003377,'DEF',0.001706,'AB',0.001058,'\n',0.000920,'<|endoftext|>',0.000639,"'""'",0.000335,'B',0.000297,'AP',0.000265
195,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999211,0.001,1,'DEF',0.999211,'DF',0.000345,'DE',0.000117,'F',0.000036,'END',0.000015,'D',0.000012,'IF',0.000011,'\n',0.000009,'DEV',0.000008,'EL',0.000007
196,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.994790,0.008,1,'GH',0.994790,'H',0.002054,'G',0.000748,'GF',0.000186,'MH',0.000179,'HE',0.000165,'HR',0.000097,'HF',0.000091,'F',0.000090,'GE',0.000075
197,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999399,0.001,1,'IJ',0.999399,'J',0.000334,'IK',0.000066,'I',0.000036,'IS',0.000023,'IA',0.000018,'JJ',0.000014,'IR',0.000012,'K',0.000005,'IZ',0.000005
198,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998399,0.002,1,'K',0.998399,'L',0.000300,'J',0.000153,'k',0.000149,'H',0.000128,'M',0.000108,'KE',0.000059,'I',0.000055,'W',0.000044,'C',0.000042
199,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.998833,0.002,1,'LM',0.998833,'L',0.000199,'M',0.000162,' LM',0.000106,'LS',0.000083,'RM',0.000029,'LB',0.000027,'ML',0.000022,'WM',0.000021,'LA',0.000020
200,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996081,0.006,1,'N',0.996081,'NP',0.000648,'n',0.000342,'M',0.000209,'NS',0.000195,'NA',0.000174,'NE',0.000170,'W',0.000104,'NT',0.000082,'H',0.000081
201,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.998590,0.002,1,'OP',0.998590,'OM',0.000144,'OC',0.000134,'O',0.000122,'AP',0.000074,'IP',0.000060,'EP',0.000053,'OB',0.000044,'ON',0.000039,'OL',0.000035
202,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.995933,0.006,1,'Q',0.995933,'R',0.000713,'H',0.000308,'T',0.000243,'P',0.000170,'I',0.000169,'E',0.000151,'J',0.000140,'W',0.000135,'N',0.000114
203,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.989654,0.015,1,'R',0.989654,'S',0.001354,'T',0.001285,'Q',0.000655,'L',0.000598,'D',0.000586,'P',0.000380,'C',0.000359,'I',0.000334,'F',0.000299
204,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.997225,0.004,1,'ST',0.997225,'SC',0.000272,'V',0.000151,' ST',0.000117,'St',0.000101,'st',0.000098,'T',0.000088,'SL',0.000086,'STR',0.000074,'EST',0.000073
205,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998435,0.002,1,'U',0.998435,'V',0.000225,'M',0.000125,'A',0.000071,'E',0.000057,'R',0.000054,'UN',0.000053,'O',0.000049,'Y',0.000044,'W',0.000043
206,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999525,0.001,1,'VW',0.999525,'V',0.000111,'XY',0.000066,'W',0.000049,'WC',0.000025,'VE',0.000019,'WM',0.000018,'VC',0.000017,'VA',0.000015,'WE',0.000011
207,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.998880,0.002,1,'XY',0.998880,'VW',0.000500,'Y',0.000264,'X',0.000081,'Z',0.000043,'V',0.000033,'ZZ',0.000028,' XY',0.000013,'ZX',0.000012,'XX',0.000010
208,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.995146,0.007,1,'Z',0.995146,'X',0.000659,'Y',0.000352,'W',0.000303,'J',0.000301,'T',0.000253,'I',0.000192,'N',0.000174,'S',0.000173,'ZZ',0.000159
209,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.971492,0.042,1,'ABC',0.971492,' ABC',0.013070,'abc',0.003044,'DEF',0.001423,'AB',0.000991,'\n',0.000723,'<|endoftext|>',0.000531,'B',0.000254,"'""'",0.000242,'AP',0.000232
210,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999197,0.001,1,'DEF',0.999197,'DF',0.000351,'DE',0.000119,'F',0.000037,'END',0.000015,'IF',0.000012,'D',0.000012,'\n',0.000009,'DEV',0.000008,'EL',0.000007
211,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.994394,0.008,1,'GH',0.994394,'H',0.002241,'G',0.000788,'MH',0.000194,'GF',0.000192,'HE',0.000179,'HF',0.000101,'HR',0.000100,'F',0.000097,'GE',0.000079
212,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999345,0.001,1,'IJ',0.999345,'J',0.000356,'IK',0.000077,'I',0.000041,'IS',0.000026,'IA',0.000020,'JJ',0.000015,'IR',0.000013,'K',0.000006,'IZ',0.000006
213,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998382,0.002,1,'K',0.998382,'L',0.000308,'J',0.000153,'k',0.000152,'H',0.000129,'M',0.000114,'KE',0.000057,'I',0.000057,'W',0.000044,'C',0.000044
214,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.997498,0.004,1,'LM',0.997498,'L',0.000368,'M',0.000347,' LM',0.000218,'LS',0.000082,'\n',0.000075,'RM',0.000073,'NM',0.000059,'LB',0.000039,'WM',0.000038
215,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996147,0.006,1,'N',0.996147,'NP',0.000602,'n',0.000359,'M',0.000210,'NS',0.000191,'NA',0.000167,'NE',0.000156,'W',0.000107,'H',0.000083,'NT',0.000080
216,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.998504,0.002,1,'OP',0.998504,'OM',0.000153,'OC',0.000140,'O',0.000125,'AP',0.000076,'IP',0.000067,'EP',0.000056,'OB',0.000045,'ON',0.000042,'OL',0.000038
217,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.995548,0.006,1,'Q',0.995548,'R',0.000831,'H',0.000344,'T',0.000268,'P',0.000185,'I',0.000182,'E',0.000167,'W',0.000154,'J',0.000148,'N',0.000125
218,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.989817,0.015,1,'R',0.989817,'S',0.001472,'T',0.001304,'Q',0.000596,'D',0.000579,'L',0.000569,'P',0.000372,'C',0.000341,'I',0.000319,'F',0.000290
219,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.997199,0.004,1,'ST',0.997199,'SC',0.000267,'V',0.000160,'St',0.000109,' ST',0.000108,'st',0.000103,'T',0.000093,'SL',0.000087,'STR',0.000070,'EST',0.000069
220,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998444,0.002,1,'U',0.998444,'V',0.000229,'M',0.000129,'A',0.000070,'E',0.000057,'R',0.000054,'UN',0.000050,'O',0.000049,'Y',0.000046,'W',0.000044
221,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999547,0.001,1,'VW',0.999547,'V',0.000103,'XY',0.000064,'W',0.000048,'WC',0.000025,'VE',0.000018,'WM',0.000018,'VC',0.000015,'VA',0.000014,'WE',0.000011
222,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.998905,0.002,1,'XY',0.998905,'VW',0.000485,'Y',0.000274,'X',0.000076,'Z',0.000039,'V',0.000030,'ZZ',0.000027,' XY',0.000013,'ZX',0.000011,'XX',0.000010
223,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.994810,0.008,1,'Z',0.994810,'X',0.000708,'Y',0.000399,'W',0.000326,'J',0.000307,'T',0.000272,'I',0.000218,'S',0.000186,'N',0.000181,'ZZ',0.000162
224,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.980546,0.028,1,'ABC',0.980546,' ABC',0.009808,'abc',0.002467,'DEF',0.000897,'AB',0.000711,'\n',0.000407,'<|endoftext|>',0.000330,'B',0.000154,'AF',0.000152,'AP',0.000138
225,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999263,0.001,1,'DEF',0.999263,'DF',0.000324,'DE',0.000108,'F',0.000035,'END',0.000013,'IF',0.000011,'D',0.000010,'\n',0.000008,'DEV',0.000007,'EL',0.000006
226,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.994501,0.008,1,'GH',0.994501,'H',0.002159,'G',0.000787,'GF',0.000198,'MH',0.000191,'HE',0.000178,'HF',0.000103,'F',0.000098,'HR',0.000095,'GE',0.000082
227,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999325,0.001,1,'IJ',0.999325,'J',0.000365,'IK',0.000084,'I',0.000043,'IS',0.000027,'IA',0.000020,'JJ',0.000015,'IR',0.000014,'K',0.000007,'IZ',0.000006
228,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998445,0.002,1,'K',0.998445,'L',0.000291,'k',0.000157,'J',0.000147,'H',0.000123,'M',0.000108,'I',0.000056,'KE',0.000054,'C',0.000043,'W',0.000042
229,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.997556,0.004,1,'LM',0.997556,'L',0.000359,'M',0.000345,' LM',0.000202,'LS',0.000096,'\n',0.000087,'RM',0.000074,'NM',0.000052,'LB',0.000042,'WM',0.000036
230,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996200,0.005,1,'N',0.996200,'NP',0.000571,'n',0.000375,'M',0.000204,'NS',0.000186,'NA',0.000162,'NE',0.000146,'W',0.000109,'H',0.000085,'NT',0.000079
231,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.998454,0.002,1,'OP',0.998454,'OM',0.000152,'OC',0.000148,'O',0.000133,'AP',0.000077,'IP',0.000069,'EP',0.000059,'OB',0.000046,'ON',0.000045,'OL',0.000040
232,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.995397,0.007,1,'Q',0.995397,'R',0.000862,'H',0.000356,'T',0.000277,'I',0.000193,'P',0.000190,'E',0.000179,'W',0.000158,'J',0.000150,'N',0.000128
233,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.989584,0.015,1,'R',0.989584,'S',0.001528,'T',0.001318,'D',0.000613,'L',0.000602,'Q',0.000571,'P',0.000381,'C',0.000352,'I',0.000341,'F',0.000306
234,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.997346,0.004,1,'ST',0.997346,'SC',0.000252,'V',0.000151,'St',0.000106,'st',0.000104,' ST',0.000102,'T',0.000088,'SL',0.000080,'EST',0.000069,'STR',0.000064
235,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998460,0.002,1,'U',0.998460,'V',0.000226,'M',0.000132,'A',0.000071,'E',0.000059,'R',0.000053,'O',0.000051,'UN',0.000047,'Y',0.000046,'W',0.000044
236,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999563,0.001,1,'VW',0.999563,'V',0.000097,'XY',0.000063,'W',0.000046,'WC',0.000023,'VE',0.000018,'WM',0.000017,'VC',0.000015,'VA',0.000013,'WE',0.000011
237,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.998930,0.002,1,'XY',0.998930,'VW',0.000463,'Y',0.000283,'X',0.000074,'Z',0.000035,'V',0.000027,'ZZ',0.000026,' XY',0.000014,'ZX',0.000011,'XX',0.000010
238,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.994510,0.008,1,'Z',0.994510,'X',0.000766,'Y',0.000433,'W',0.000332,'J',0.000311,'T',0.000290,'I',0.000234,'S',0.000202,'N',0.000188,'ZZ',0.000170
239,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.986320,0.020,1,'ABC',0.986320,' ABC',0.007850,'abc',0.001884,'DEF',0.000527,'AB',0.000475,'\n',0.000234,'<|endoftext|>',0.000221,'AF',0.000103,'B',0.000078,'AP',0.000073
240,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999291,0.001,1,'DEF',0.999291,'DF',0.000318,'DE',0.000103,'F',0.000034,'END',0.000012,'IF',0.000011,'D',0.000010,'\n',0.000007,'DEV',0.000007,'EL',0.000006
241,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.994573,0.008,1,'GH',0.994573,'H',0.002130,'G',0.000793,'GF',0.000194,'MH',0.000189,'HE',0.000170,'HF',0.000104,'F',0.000100,'HR',0.000095,'GE',0.000082
242,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999309,0.001,1,'IJ',0.999309,'J',0.000381,'IK',0.000086,'I',0.000042,'IS',0.000026,'IA',0.000019,'JJ',0.000014,'IR',0.000014,'K',0.000007,'IZ',0.000006
243,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998488,0.002,1,'K',0.998488,'L',0.000274,'k',0.000162,'J',0.000143,'H',0.000120,'M',0.000101,'I',0.000055,'KE',0.000054,'C',0.000041,'W',0.000040
244,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.998667,0.002,1,'LM',0.998667,'L',0.000220,'M',0.000193,' LM',0.000114,'LS',0.000088,'RM',0.000037,'LB',0.000030,'\n',0.000027,'WM',0.000025,'LA',0.000025
245,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996189,0.006,1,'N',0.996189,'NP',0.000571,'n',0.000372,'M',0.000206,'NS',0.000186,'NA',0.000166,'NE',0.000145,'W',0.000106,'H',0.000086,'NT',0.000081
246,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.998374,0.002,1,'OP',0.998374,'OC',0.000156,'OM',0.000154,'O',0.000144,'AP',0.000085,'IP',0.000071,'EP',0.000063,'OB',0.000048,'ON',0.000047,'OL',0.000042
247,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.995611,0.006,1,'Q',0.995611,'R',0.000808,'H',0.000333,'T',0.000260,'I',0.000189,'P',0.000184,'E',0.000178,'W',0.000145,'J',0.000143,'N',0.000122
248,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.989217,0.016,1,'R',0.989217,'S',0.001564,'T',0.001355,'L',0.000656,'D',0.000650,'Q',0.000569,'P',0.000403,'I',0.000371,'C',0.000367,'E',0.000337
249,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.997539,0.004,1,'ST',0.997539,'SC',0.000237,'V',0.000134,'st',0.000106,'St',0.000102,' ST',0.000099,'T',0.000082,'SL',0.000073,'EST',0.000068,'U',0.000058
250,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998487,0.002,1,'U',0.998487,'V',0.000215,'M',0.000133,'A',0.000071,'E',0.000061,'R',0.000053,'O',0.000052,'UN',0.000048,'Y',0.000043,'W',0.000043
251,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999561,0.001,1,'VW',0.999561,'V',0.000098,'XY',0.000063,'W',0.000045,'WC',0.000023,'VE',0.000018,'WM',0.000017,'VC',0.000015,'VA',0.000014,'WE',0.000011
252,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.998980,0.001,1,'XY',0.998980,'VW',0.000435,'Y',0.000277,'X',0.000070,'Z',0.000032,'V',0.000026,'ZZ',0.000026,' XY',0.000013,'ZX',0.000010,'XX',0.000009
253,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.994502,0.008,1,'Z',0.994502,'X',0.000787,'Y',0.000438,'W',0.000319,'J',0.000308,'T',0.000295,'I',0.000230,'S',0.000207,'N',0.000184,'ZZ',0.000173
254,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.958776,0.061,1,'ABC',0.958776,' ABC',0.020622,'abc',0.002919,'\n',0.001837,'<|endoftext|>',0.001526,'AB',0.001460,'DEF',0.000978,'AF',0.000368,'A',0.000306,'\n\n',0.000305
255,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999284,0.001,1,'DEF',0.999284,'DF',0.000323,'DE',0.000107,'F',0.000033,'END',0.000012,'IF',0.000011,'D',0.000010,'DEV',0.000007,'\n',0.000007,' DEF',0.000006
256,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.994533,0.008,1,'GH',0.994533,'H',0.002174,'G',0.000802,'GF',0.000195,'MH',0.000190,'HE',0.000165,'HF',0.000103,'F',0.000103,'HR',0.000100,'GE',0.000082
257,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999286,0.001,1,'IJ',0.999286,'J',0.000401,'IK',0.000087,'I',0.000041,'IS',0.000027,'IA',0.000019,'JJ',0.000015,'IR',0.000014,'K',0.000008,'IZ',0.000006
258,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998490,0.002,1,'K',0.998490,'L',0.000265,'k',0.000166,'J',0.000149,'H',0.000123,'M',0.000098,'I',0.000055,'KE',0.000053,'C',0.000040,'W',0.000040
259,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.998452,0.002,1,'LM',0.998452,'L',0.000269,'M',0.000221,' LM',0.000123,'LS',0.000098,'RM',0.000040,'LB',0.000036,'\n',0.000033,'ML',0.000030,'LA',0.000030
260,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996148,0.006,1,'N',0.996148,'NP',0.000571,'n',0.000370,'M',0.000214,'NS',0.000187,'NA',0.000170,'NE',0.000146,'W',0.000106,'H',0.000087,'NT',0.000083
261,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.998315,0.002,1,'OP',0.998315,'OC',0.000160,'OM',0.000160,'O',0.000148,'AP',0.000095,'IP',0.000073,'EP',0.000067,'OB',0.000050,'ON',0.000048,'OL',0.000043
262,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.995822,0.006,1,'Q',0.995822,'R',0.000743,'H',0.000321,'T',0.000247,'I',0.000185,'E',0.000175,'P',0.000174,'J',0.000139,'W',0.000135,'N',0.000118
263,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.988953,0.016,1,'R',0.988953,'S',0.001580,'T',0.001375,'L',0.000697,'D',0.000684,'Q',0.000564,'P',0.000415,'I',0.000386,'C',0.000383,'E',0.000363
264,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.997665,0.003,1,'ST',0.997665,'SC',0.000231,'V',0.000121,'st',0.000110,'St',0.000101,' ST',0.000097,'T',0.000080,'SL',0.000070,'EST',0.000067,'U',0.000054
265,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998536,0.002,1,'U',0.998536,'V',0.000203,'M',0.000132,'A',0.000071,'E',0.000061,'R',0.000053,'O',0.000051,'UN',0.000047,'W',0.000040,'Y',0.000039
266,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999547,0.001,1,'VW',0.999547,'V',0.000103,'XY',0.000064,'W',0.000046,'WC',0.000024,'VE',0.000019,'WM',0.000018,'VC',0.000016,'VA',0.000014,'WE',0.000010
267,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.999087,0.001,1,'XY',0.999087,'VW',0.000379,'Y',0.000255,'X',0.000063,'Z',0.000028,'V',0.000025,'ZZ',0.000023,' XY',0.000012,'ZX',0.000009,'XX',0.000009
268,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.994725,0.008,1,'Z',0.994725,'X',0.000750,'Y',0.000411,'W',0.000299,'J',0.000294,'T',0.000289,'I',0.000214,'S',0.000202,'N',0.000177,'ZZ',0.000166
269,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.958436,0.061,1,'ABC',0.958436,' ABC',0.024446,'\n',0.001824,'AB',0.001669,'abc',0.001608,'<|endoftext|>',0.001119,'DEF',0.001053,'AF',0.000496,'AP',0.000276,'A',0.000271
270,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999271,0.001,1,'DEF',0.999271,'DF',0.000330,'DE',0.000111,'F',0.000033,'END',0.000013,'IF',0.000011,'D',0.000011,'DEV',0.000008,'\n',0.000007,' DEF',0.000006
271,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.994449,0.008,1,'GH',0.994449,'H',0.002235,'G',0.000820,'MH',0.000193,'GF',0.000190,'HE',0.000162,'F',0.000106,'HF',0.000105,'HR',0.000101,'GE',0.000083
