Position,Context,Actual_Token,Actual_Probability,Surprisal_Bits,Rank_in_Top10,Top1_Token,Top1_Prob,Top2_Token,Top2_Prob,Top3_Token,Top3_Prob,Top4_Token,Top4_Prob,Top5_Token,Top5_Prob,Top6_Token,Top6_Prob,Top7_Token,Top7_Prob,Top8_Token,Top8_Prob,Top9_Token,Top9_Prob,Top10_Token,Top10_Prob
217,s et quasi architecto beatae vitae dicta sunt expl,'ic',0.675846,0.565,1,'ic',0.675846,'icit',0.082087,'ict',0.041935,'ica',0.038494,'ication',0.013391,'ici',0.012898,'iqu',0.011702,'ac',0.009535,'ique',0.008355,'at',0.008187
218,et quasi architecto beatae vitae dicta sunt explic,'abo',0.000028,15.143,not_in_top10,'at',0.328511,'it',0.059533,'atur',0.048309,'andum',0.048128,'am',0.042307,'atio',0.029752,'iter',0.027927,'are',0.026034,'ata',0.021269,'ant',0.015506
219,quasi architecto beatae vitae dicta sunt explicabo,'.',0.116637,3.100,1,'.',0.116637,"','",0.079595,'que',0.055705,' e',0.038849,' et',0.024912,' in',0.024434,' non',0.024355,' ut',0.014318,' al',0.012315,' s',0.011540
220,uasi architecto beatae vitae dicta sunt explicabo.,' Nem',0.000040,14.625,not_in_top10,'\n',0.069204,' Sed',0.047326,' Et',0.047147,' Qu',0.042333,' D',0.027317,' De',0.023316,' In',0.023268,' Ut',0.020501,' N',0.017805,' E',0.013652
221, architecto beatae vitae dicta sunt explicabo. Nem,'o',0.300014,1.737,1,'o',0.300014,'us',0.293559,'os',0.096454,'e',0.040767,'i',0.031628,'od',0.016358,'ec',0.012889,'at',0.011371,'et',0.008217,'ed',0.006840
222,architecto beatae vitae dicta sunt explicabo. Nemo,' en',0.003289,8.248,not_in_top10,' qu',0.038925,"','",0.029952,' e',0.022581,' non',0.021876,' in',0.020995,' d',0.020292,' ut',0.019197,'que',0.019071,' est',0.018614,' s',0.018441
223,hitecto beatae vitae dicta sunt explicabo. Nemo en,'im',0.992039,0.012,1,'im',0.992039,'ima',0.000640,'i',0.000577,'am',0.000395,'iam',0.000284,'em',0.000278,'iqu',0.000265,'un',0.000247,'ig',0.000223,'u',0.000200
224,tecto beatae vitae dicta sunt explicabo. Nemo enim,' ',0.004958,7.656,not_in_top10,' qu',0.042489,' ad',0.032665,' in',0.028038,"','",0.026603,' d',0.022587,' e',0.021400,' al',0.016635,' ex',0.014933,' est',0.013786,' non',0.012995
225,ecto beatae vitae dicta sunt explicabo. Nemo enim ,'ips',0.998896,0.002,1,'ips',0.998896,'ict',0.000161,'urn',0.000111,'ix',0.000070,'ili',0.000064,'ices',0.000060,'ile',0.000060,'ides',0.000049,'ich',0.000038,'ers',0.000037
226,o beatae vitae dicta sunt explicabo. Nemo enim ips,'am',0.019366,5.690,3,'um',0.677750,'a',0.196500,'am',0.019366,'us',0.017305,'ae',0.006601,'orum',0.005819,'i',0.005307,'o',0.004916,'is',0.004551,'u',0.004070
227,beatae vitae dicta sunt explicabo. Nemo enim ipsam,' vol',0.000995,9.973,not_in_top10,'que',0.065601,' qu',0.044478,' d',0.035698,"','",0.024670,' in',0.022220,' ad',0.016942,' est',0.016557,' non',0.015412,' et',0.011573,' ven',0.010366
228,ae vitae dicta sunt explicabo. Nemo enim ipsam vol,'upt',0.932333,0.101,1,'upt',0.932333,'unt',0.030471,'u',0.003152,'ut',0.002543,'ent',0.002263,'um',0.001571,'umin',0.001077,'ud',0.001071,'ul',0.000870,'ult',0.000821
229,vitae dicta sunt explicabo. Nemo enim ipsam volupt,'atem',0.185611,2.430,2,'at',0.188878,'atem',0.185611,'ate',0.110121,'a',0.068783,'atus',0.068347,'atis',0.050334,'atur',0.024383,'ae',0.023316,'am',0.021171,'um',0.013615
230,e dicta sunt explicabo. Nemo enim ipsam voluptatem,' qu',0.027159,5.202,4,"','",0.052094,' in',0.040607,' d',0.037802,' qu',0.027159,' est',0.021678,' et',0.021042,' s',0.018601,' ad',0.017120,' non',0.016180,' e',0.015652
231,icta sunt explicabo. Nemo enim ipsam voluptatem qu,'ia',0.052959,4.239,6,'od',0.251152,'ae',0.178623,'id',0.119977,'is',0.118992,'idem',0.072944,'ia',0.052959,'am',0.028300,'a',0.020281,'aer',0.017858,'ibus',0.010183
232,ta sunt explicabo. Nemo enim ipsam voluptatem quia,' vol',0.007844,6.994,not_in_top10,'que',0.045126,' non',0.035388,' est',0.027010,' d',0.024131,' qu',0.020546,"','",0.016574,' s',0.015526,' ill',0.014947,' in',0.013518,' al',0.012634
233,unt explicabo. Nemo enim ipsam voluptatem quia vol,'upt',0.928602,0.107,1,'upt',0.928602,'unt',0.032356,'um',0.003425,'u',0.002378,'ent',0.002320,'ta',0.001595,'ut',0.001410,'o',0.001091,'und',0.001014,'ult',0.000844
234, explicabo. Nemo enim ipsam voluptatem quia volupt,'as',0.015795,5.984,8,'atem',0.389133,'a',0.098619,'at',0.065734,'am',0.057061,'atis',0.035677,'ae',0.031521,'ar',0.016263,'as',0.015795,'atus',0.014073,'atur',0.013114
235,xplicabo. Nemo enim ipsam voluptatem quia voluptas,' sit',0.002930,8.415,not_in_top10,"','",0.063796,' d',0.026909,' qu',0.025242,'que',0.022897,' in',0.021648,' et',0.019757,' est',0.017315,'.',0.016598,' e',0.016069,' al',0.013917
236,cabo. Nemo enim ipsam voluptatem quia voluptas sit,' as',0.000538,10.861,not_in_top10,' am',0.075306,' in',0.048722,' qu',0.027430,' d',0.027329,"','",0.026546,' vol',0.022198,' est',0.022080,' e',0.018555,' al',0.015886,' ut',0.015101
237,o. Nemo enim ipsam voluptatem quia voluptas sit as,'per',0.149345,2.743,1,'per',0.149345,'mod',0.042248,'pers',0.035814,'sem',0.030275,'se',0.018974,' in',0.016446,'um',0.015628,'iat',0.013925,'que',0.013103,'it',0.012553
238,Nemo enim ipsam voluptatem quia voluptas sit asper,'n',0.001667,9.228,not_in_top10,'a',0.132732,'am',0.105484,'it',0.086301,'at',0.086000,'is',0.042167,'iam',0.038450,'um',0.030036,'ae',0.025459,'i',0.018996,'as',0.012428
239,emo enim ipsam voluptatem quia voluptas sit aspern,'atur',0.232313,2.106,1,'atur',0.232313,'unt',0.112312,'at',0.054750,'am',0.042127,'ent',0.034548,'ant',0.024791,'ae',0.022375,'isse',0.021061,'as',0.019514,'is',0.019095
240,enim ipsam voluptatem quia voluptas sit aspernatur,' aut',0.004188,7.899,not_in_top10,"','",0.187332,' in',0.062693,'.',0.059387,' et',0.035475,' qu',0.022168,' al',0.019661,' ad',0.019430,' ut',0.018779,' am',0.017319,' e',0.014732
241, ipsam voluptatem quia voluptas sit aspernatur aut,' o',0.001183,9.723,not_in_top10,'em',0.504950,' ut',0.048233,' qu',0.028376,'ur',0.010290,' aut',0.009767,' in',0.009358,' d',0.007598,' e',0.007096,' ill',0.006450,' s',0.006263
242,psam voluptatem quia voluptas sit aspernatur aut o,'dit',0.000362,11.433,not_in_top10,'port',0.355892,'cul',0.140322,'pe',0.056822,'vid',0.022641,'u',0.018166,'ss',0.015914,'sc',0.015355,'der',0.014403,'g',0.014321,'lim',0.013231
243,m voluptatem quia voluptas sit aspernatur aut odit,' aut',0.001503,9.378,not_in_top10,'ur',0.157924,'a',0.072474,'um',0.063287,'us',0.046874,"','",0.031497,'is',0.029543,'o',0.024758,'am',0.024176,'ae',0.022434,'.',0.021859
244,luptatem quia voluptas sit aspernatur aut odit aut,' fug',0.000119,13.036,not_in_top10,' qu',0.040790,' ut',0.037865,'em',0.032244,' e',0.019121,' a',0.014884,' aut',0.014519,' d',0.013953,' in',0.013918,' ill',0.012976,' s',0.012966
245,atem quia voluptas sit aspernatur aut odit aut fug,'it',0.131280,2.929,3,'iat',0.231164,'at',0.151697,'it',0.131280,'et',0.043388,'i',0.033690,'iam',0.032978,'unt',0.032336,'am',0.019892,'ita',0.018089,'iet',0.012525
246,em quia voluptas sit aspernatur aut odit aut fugit,"','",0.101628,3.299,2,'ur',0.182191,"','",0.101628,'.',0.055733,' in',0.030550,' ut',0.024954,' qu',0.017248,'atem',0.015403,' et',0.014360,'atis',0.012211,'que',0.009736
247,"m quia voluptas sit aspernatur aut odit aut fugit,",' sed',0.060660,4.043,3,' ut',0.117581,' qu',0.097390,' sed',0.060660,' et',0.044434,' non',0.027239,' s',0.026447,' d',0.023221,' e',0.019793,' qui',0.018270,' in',0.018068
248,"ia voluptas sit aspernatur aut odit aut fugit, sed",' qu',0.061462,4.024,2,' ut',0.062030,' qu',0.061462,' e',0.047354,' in',0.032111,' et',0.029150,' d',0.028656,' s',0.017844,' ex',0.017338,' est',0.014514,' ',0.012917
249,"voluptas sit aspernatur aut odit aut fugit, sed qu",'ia',0.137890,2.858,3,'od',0.282977,'is',0.178771,'ia',0.137890,'id',0.102279,'ae',0.061777,'am',0.042315,'idem',0.037798,'os',0.020914,'ibus',0.020291,'a',0.011747
250,"luptas sit aspernatur aut odit aut fugit, sed quia",' consequ',0.001396,9.485,not_in_top10,' vol',0.045424,' s',0.032509,' qu',0.028908,' d',0.028181,' est',0.028181,' ut',0.021717,' in',0.021165,' non',0.020435,' e',0.019890,' ',0.018886
251,"it aspernatur aut odit aut fugit, sed quia consequ",'unt',0.013916,6.167,10,'at',0.423657,'ent',0.087233,'a',0.074396,'atur',0.050124,'et',0.030115,'it',0.023374,'ant',0.018814,'um',0.017072,'ae',0.016938,'unt',0.013916
252,"aspernatur aut odit aut fugit, sed quia consequunt",'ur',0.043950,4.508,4,' ut',0.085614,' in',0.072264,"','",0.060109,'ur',0.043950,'.',0.025622,' e',0.021495,' ad',0.020872,' d',0.018859,' qu',0.017055,' et',0.016912
253,"pernatur aut odit aut fugit, sed quia consequuntur",' magn',0.000385,11.341,not_in_top10,"','",0.089613,' in',0.073919,'.',0.038916,' e',0.030202,' et',0.022735,' qu',0.021131,' est',0.020672,' ex',0.020406,' al',0.020307,' d',0.018307
254,"tur aut odit aut fugit, sed quia consequuntur magn",'i',0.013449,6.216,6,'um',0.503385,'ific',0.161633,'us',0.058445,'itud',0.041461,'is',0.026488,'i',0.013449,'a',0.012148,'it',0.008726,'orum',0.007922,'if',0.007920
255,"ur aut odit aut fugit, sed quia consequuntur magni",' d',0.008026,6.961,not_in_top10,'is',0.082037,"','",0.038331,'atur',0.030018,'unt',0.023337,' in',0.022973,' non',0.016346,'.',0.016052,' qu',0.015728,' et',0.014569,' e',0.013346
256," aut odit aut fugit, sed quia consequuntur magni d",'ol',0.293448,1.769,2,'olor',0.398433,'ol',0.293448,'ix',0.029764,'uc',0.027019,'ic',0.022385,'icit',0.019309,'um',0.019121,'atur',0.013796,'ul',0.012498,'ut',0.006100
257,"ut odit aut fugit, sed quia consequuntur magni dol",'ores',0.089471,3.482,3,'ore',0.456312,'orem',0.322867,'ores',0.089471,'or',0.023448,'orum',0.017125,'oris',0.010867,'oria',0.005169,'oro',0.003779,'ors',0.003773,'us',0.003018
258,"dit aut fugit, sed quia consequuntur magni dolores",' e',0.033713,4.891,4,"','",0.092852,'.',0.052865,' et',0.033771,' e',0.033713,'que',0.033041,' in',0.028847,' qu',0.021305,' d',0.017738,' s',0.012928,' vel',0.012357
259,"t aut fugit, sed quia consequuntur magni dolores e",'os',0.045691,4.452,7,'u',0.132264,'a',0.124840,'um',0.103732,'ius',0.100668,'is',0.060900,'o',0.048550,'os',0.045691,'i',0.038835,'am',0.029202,'adem',0.028321
260,"aut fugit, sed quia consequuntur magni dolores eos",' qui',0.004474,7.804,not_in_top10,"','",0.150258,'.',0.092715,' in',0.029682,' et',0.026432,'que',0.020636,' qu',0.018360,' d',0.013897,' er',0.011826,' al',0.011597,' s',0.011002
261,"fugit, sed quia consequuntur magni dolores eos qui",' ration',0.000637,10.616,not_in_top10,' est',0.036304,' d',0.024795,' s',0.022336,' qu',0.022010,' se',0.017475,' in',0.013584,' ex',0.013436,' ut',0.013167,' a',0.011511,' e',0.011391
262,sed quia consequuntur magni dolores eos qui ration,'e',0.311741,1.682,1,'e',0.311741,'em',0.225927,'is',0.052085,'es',0.050840,'i',0.017583,'er',0.015613,'o',0.013656,'a',0.011734,'us',0.011597,'ibus',0.011544
263,ed quia consequuntur magni dolores eos qui ratione,' vol',0.001544,9.339,not_in_top10,"','",0.031908,' qu',0.030868,' d',0.029182,' non',0.024786,' ut',0.020892,' et',0.020534,' in',0.017390,' est',0.016220,' s',0.015859,' e',0.014700
264,uia consequuntur magni dolores eos qui ratione vol,'upt',0.963661,0.053,1,'upt',0.963661,'unt',0.015917,'ent',0.002407,'u',0.001479,'um',0.000995,'ut',0.000883,'ult',0.000526,'uer',0.000490,'ud',0.000421,'ub',0.000349
265, consequuntur magni dolores eos qui ratione volupt,'atem',0.239706,2.061,1,'atem',0.239706,'at',0.086703,'a',0.083383,'atis',0.054343,'am',0.052279,'ae',0.043857,'as',0.035093,'atus',0.031004,'us',0.019911,'ate',0.017598
266,sequuntur magni dolores eos qui ratione voluptatem,' sequ',0.000827,10.240,not_in_top10,"','",0.063267,'.',0.050017,' d',0.034420,' in',0.031956,' qu',0.031737,' e',0.021481,' s',0.020006,' et',0.019065,' ex',0.018415,' vel',0.015397
267,ntur magni dolores eos qui ratione voluptatem sequ,'i',0.008310,6.911,not_in_top10,'ent',0.280098,'it',0.148081,'am',0.048706,'en',0.026647,'id',0.017510,'eret',0.016642,'int',0.015686,'a',0.014233,'unt',0.012435,'ae',0.011460
268,tur magni dolores eos qui ratione voluptatem sequi,' n',0.004645,7.750,not_in_top10,'unt',0.089269,'.',0.057033,"','",0.044307,'atur',0.041555,' non',0.026728,' in',0.021112,' qu',0.017110,'is',0.015198,' d',0.015026,' e',0.014684
269,r magni dolores eos qui ratione voluptatem sequi n,'es',0.000793,10.300,not_in_top10,'atur',0.431630,'isi',0.286444,'unc',0.069174,'am',0.024751,'omen',0.016842,'ol',0.009654,'is',0.009121,'unt',0.008362,'atum',0.005722,'atus',0.004384
270,magni dolores eos qui ratione voluptatem sequi nes,'ci',0.007742,7.013,not_in_top10,'se',0.107420,'qu',0.074211,'que',0.052428,'us',0.038366,'im',0.031412,'ce',0.030022,' s',0.013017,' et',0.011671,"','",0.010312,'ips',0.010263
271,gni dolores eos qui ratione voluptatem sequi nesci,'unt',0.176879,2.499,1,'unt',0.176879,'as',0.056564,'is',0.053112,'ens',0.046818,'pe',0.028449,'os',0.028210,'i',0.020859,"','",0.020532,'atur',0.019295,'endum',0.017930
272, dolores eos qui ratione voluptatem sequi nesciunt,'.',0.138221,2.855,2,'ur',0.182295,'.',0.138221,"','",0.088657,' in',0.037513,' ut',0.026324,' et',0.020938,' qu',0.012868,' d',0.010012,' ad',0.009109,' e',0.008645
273,dolores eos qui ratione voluptatem sequi nesciunt.,' Ne',0.003953,7.983,not_in_top10,'\n',0.058860,' Et',0.056631,' Qu',0.049360,' Sed',0.048282,' D',0.028427,' De',0.021733,' In',0.021389,' N',0.019495,' Ut',0.016121,' Al',0.012982
274,ores eos qui ratione voluptatem sequi nesciunt. Ne,'que',0.405045,1.304,1,'que',0.405045,'i',0.067498,'um',0.030938,'a',0.028153,'u',0.024172,'is',0.019103,'o',0.019035,'am',0.012937,'e',0.011981,"','",0.010765
275,s eos qui ratione voluptatem sequi nesciunt. Neque,' por',0.000230,12.088,not_in_top10,' qu',0.037746,' in',0.030849,' d',0.023504,' s',0.023228,' ex',0.019674,' ',0.018376,' est',0.017131,' ut',0.017032,' e',0.016044,' et',0.014563
276,s qui ratione voluptatem sequi nesciunt. Neque por,'ro',0.002965,8.398,not_in_top10,'que',0.465519,'c',0.038160,'qu',0.022705,' qu',0.014995,'at',0.013734,'u',0.011926,' e',0.010945,'os',0.010668,'o',0.010044,'uit',0.006414
277,qui ratione voluptatem sequi nesciunt. Neque porro,' qu',0.028179,5.149,1,' qu',0.028179,' e',0.025219,"','",0.020454,' de',0.017712,' s',0.016687,' et',0.014601,'que',0.014564,' d',0.012485,' il',0.011304,' se',0.009368
278, ratione voluptatem sequi nesciunt. Neque porro qu,'is',0.148866,2.748,2,'od',0.187002,'is',0.148866,'ia',0.139957,'idem',0.101299,'ae',0.077409,'id',0.060834,'am',0.031536,'a',0.021714,'ibus',0.019719,'em',0.014805
279,atione voluptatem sequi nesciunt. Neque porro quis,'qu',0.026767,5.223,3,'que',0.104746,' qu',0.051369,'qu',0.026767,' non',0.020434,' d',0.019589,' e',0.015773,' n',0.014565,' est',0.013835,' s',0.012578,' vol',0.010243
280,ione voluptatem sequi nesciunt. Neque porro quisqu,'am',0.477384,1.067,1,'am',0.477384,'is',0.105453,'id',0.057558,'at',0.050993,'ibus',0.034734,'em',0.033882,'i',0.015962,'atur',0.014901,'idem',0.009194,'od',0.005812
281,ne voluptatem sequi nesciunt. Neque porro quisquam,' est',0.015950,5.970,9,' qu',0.034767,' d',0.028092,' e',0.022531,' non',0.019821,' in',0.019723,"','",0.018814,' ex',0.018414,' s',0.016470,' est',0.015950,' ut',0.015453
282,oluptatem sequi nesciunt. Neque porro quisquam est,"','",0.079173,3.659,1,"','",0.079173,' in',0.050655,' ut',0.040871,' qu',0.038129,' e',0.019267,' d',0.018861,' s',0.018163,'.',0.014443,' aut',0.012811,' al',0.011882
283,"luptatem sequi nesciunt. Neque porro quisquam est,",' qui',0.022454,5.477,9,' qu',0.129770,' ut',0.114889,' et',0.036494,' sed',0.031462,' non',0.026740,' si',0.025992,' s',0.024331,' d',0.024174,' qui',0.022454,' e',0.020689
284,"atem sequi nesciunt. Neque porro quisquam est, qui",' d',0.028842,5.116,3,' qu',0.036788,' est',0.036556,' d',0.028842,' s',0.023270,' in',0.020271,' a',0.018500,' se',0.017210,' ut',0.015785,' ne',0.014636,' e',0.012798
285,"em sequi nesciunt. Neque porro quisquam est, qui d",'ol',0.346360,1.530,1,'ol',0.346360,'olor',0.107653,'ic',0.098490,'ix',0.054837,'icit',0.045627,'um',0.031191,'it',0.030789,'onde',0.014957,'ul',0.009489,'ut',0.009261
286," sequi nesciunt. Neque porro quisquam est, qui dol",'orem',0.160662,2.638,2,'ore',0.580679,'orem',0.160662,'ores',0.141391,'or',0.024921,'oris',0.017643,'orum',0.014897,'oro',0.005447,'ors',0.003456,'us',0.003242,'ori',0.003006
287,"ui nesciunt. Neque porro quisquam est, qui dolorem",' ',0.006305,7.309,not_in_top10,'que',0.264550,"','",0.038148,' qu',0.034517,' est',0.029863,' d',0.017491,' e',0.017102,' et',0.015211,' in',0.010097,' s',0.009460,' non',0.009068
288,"i nesciunt. Neque porro quisquam est, qui dolorem ",'ips',0.998923,0.002,1,'ips',0.998923,'urn',0.000096,'ict',0.000076,'ers',0.000063,'ices',0.000061,'ides',0.000054,'ix',0.000049,'ia',0.000047,'ili',0.000045,'ich',0.000035
289,"esciunt. Neque porro quisquam est, qui dolorem ips",'um',0.472702,1.081,1,'um',0.472702,'a',0.262157,'am',0.134840,'us',0.013113,'ae',0.012251,'i',0.008047,'is',0.007705,'as',0.005524,'orum',0.005275,'ar',0.004730
290,"ciunt. Neque porro quisquam est, qui dolorem ipsum",' qu',0.034311,4.865,3,' d',0.125032,"','",0.046032,' qu',0.034311,' est',0.019329,' e',0.019292,' in',0.018115,' de',0.016225,' ',0.013312,' al',0.012050,' et',0.011726
291,"nt. Neque porro quisquam est, qui dolorem ipsum qu",'ia',0.105863,3.240,3,'od',0.212576,'ae',0.201139,'ia',0.105863,'am',0.077439,'is',0.067354,'id',0.062251,'idem',0.044475,'ibus',0.033669,'aer',0.016544,'aed',0.013750
292,". Neque porro quisquam est, qui dolorem ipsum quia",' d',0.056720,4.140,2,' vol',0.095563,' d',0.056720,' qu',0.028634,' ',0.021612,' s',0.021281,' e',0.019261,"','",0.018344,' in',0.016999,' est',0.016036,' non',0.015736
293,"Neque porro quisquam est, qui dolorem ipsum quia d",'olor',0.613614,0.705,1,'olor',0.613614,'ol',0.290301,'ul',0.013242,'um',0.005398,'uc',0.004711,'ut',0.003619,'or',0.002857,'al',0.002430,'olt',0.002285,'icit',0.002212
294,"e porro quisquam est, qui dolorem ipsum quia dolor",' sit',0.936737,0.094,1,' sit',0.936737,' in',0.030185,' sat',0.003634,' it',0.002352,' am',0.001457,"','",0.001144,' lie',0.000588,' stand',0.000512,' sol',0.000452,' alter',0.000437
295,"rro quisquam est, qui dolorem ipsum quia dolor sit",' am',0.628139,0.671,1,' am',0.628139,' in',0.061132,"','",0.049785,'.',0.014531,' d',0.012936,' ad',0.009883,' al',0.008269,' im',0.006827,' mag',0.005683,' m',0.005655
296," quisquam est, qui dolorem ipsum quia dolor sit am",'et',0.998004,0.003,1,'et',0.998004,'ete',0.000363,'ets',0.000111,'ett',0.000098,'eton',0.000087,'ec',0.000079,'at',0.000056,'ét',0.000055,'it',0.000055,'el',0.000041
297,"uisquam est, qui dolorem ipsum quia dolor sit amet",' con',0.005865,7.414,9,"','",0.624100,'.',0.139732,' in',0.013697,' et',0.009176,' qu',0.007326,' al',0.007188,' d',0.006470,' e',0.006011,' con',0.005865,' a',0.004341
298,"uam est, qui dolorem ipsum quia dolor sit amet con",'sect',0.882850,0.180,1,'sect',0.882850,'gru',0.020229,'i',0.011661,'verse',0.011545,'ge',0.008280,'ect',0.003159,'se',0.002634,'gest',0.002185,'cl',0.002137,'sequ',0.002015
299,"est, qui dolorem ipsum quia dolor sit amet consect",'et',0.912252,0.132,1,'et',0.912252,'e',0.010577,'i',0.008900,'ent',0.006353,'it',0.005423,'u',0.004131,'io',0.002028,'ente',0.001989,'ere',0.001915,'iv',0.001901
300,"t, qui dolorem ipsum quia dolor sit amet consectet",'ur',0.995610,0.006,1,'ur',0.995610,'ura',0.000640,'urn',0.000497,'uri',0.000415,'urs',0.000274,'u',0.000250,'um',0.000194,'urb',0.000140,'.',0.000117,'or',0.000112
301, qui dolorem ipsum quia dolor sit amet consectetur,' adip',0.807369,0.309,1,' adip',0.807369,"','",0.070662,'.',0.022742,' in',0.004129,' id',0.003295,' al',0.002455,' ad',0.002191,' et',0.001563,' e',0.001465,' ob',0.001464
302,dolorem ipsum quia dolor sit amet consectetur adip,'is',0.998144,0.003,1,'is',0.998144,'i',0.000841,'os',0.000276,'has',0.000044,'it',0.000040,'ist',0.000031,'ism',0.000024,'o',0.000023,'id',0.000022,'ise',0.000021
303,lorem ipsum quia dolor sit amet consectetur adipis,'cing',0.996734,0.005,1,'cing',0.996734,'icing',0.001630,'ced',0.001176,'ing',0.000147,'ce',0.000065,'cent',0.000028,'ening',0.000023,'ling',0.000017,'icking',0.000010,'ement',0.000009
304,m ipsum quia dolor sit amet consectetur adipiscing,' el',0.940255,0.089,1,' el',0.940255,"','",0.010368,' e',0.005406,' al',0.003211,'.',0.003018,' vel',0.001996,' ill',0.001795,' del',0.001317,' ex',0.001103,' sed',0.001081
305,psum quia dolor sit amet consectetur adipiscing el,'it',0.993320,0.010,1,'it',0.993320,'i',0.001830,'in',0.001325,'is',0.000844,'im',0.000388,'its',0.000329,'if',0.000152,'s',0.000073,'ito',0.000072,'iter',0.000062
306,um quia dolor sit amet consectetur adipiscing elit,' sed',0.003012,8.375,not_in_top10,"','",0.698594,'.',0.114498,' et',0.047420,' qu',0.006228,' e',0.004612,' vel',0.004454,' qui',0.004296,' in',0.003916,' con',0.003840,';',0.003704
307,uia dolor sit amet consectetur adipiscing elit sed,' do',0.022413,5.480,5,' d',0.065684,' e',0.053265,' qu',0.046875,' in',0.033241,' do',0.022413,' et',0.019727,' ex',0.017744,' ut',0.015930,' s',0.015694,' ad',0.012543
308, dolor sit amet consectetur adipiscing elit sed do,' e',0.756753,0.402,1,' e',0.756753,'e',0.041623,' ex',0.015219,' et',0.014007,' es',0.010329,' est',0.007366,' er',0.006533,' ',0.005539,' ne',0.005406,' c',0.003778
309,olor sit amet consectetur adipiscing elit sed do e,'ius',0.998453,0.002,1,'ius',0.998453,'us',0.000351,'ios',0.000350,'ia',0.000152,'is',0.000117,'i',0.000115,'ir',0.000040,'io',0.000039,'ias',0.000028,'ii',0.000026
310,r sit amet consectetur adipiscing elit sed do eius,'mod',0.999041,0.001,1,'mod',0.999041,' mod',0.000054,'min',0.000041,'mods',0.000033,'mode',0.000027,'sim',0.000024,'larg',0.000022,'modified',0.000022,'lib',0.000018,'im',0.000017
311,it amet consectetur adipiscing elit sed do eiusmod,' tempor',0.999751,0.000,1,' tempor',0.999751,'.',0.000022,"','",0.000017,' re',0.000008,' continu',0.000006,' et',0.000004,' ration',0.000004,' rem',0.000004,' est',0.000003,' in',0.000003
312, consectetur adipiscing elit sed do eiusmod tempor,' inc',0.950550,0.073,1,' inc',0.950550,' al',0.010406,' Inc',0.003898,' in',0.001732,' et',0.001727,' imp',0.001356,' id',0.000980,' ins',0.000951,'.',0.000835,' ad',0.000741
313,sectetur adipiscing elit sed do eiusmod tempor inc,'id',0.995981,0.006,1,'id',0.995981,'i',0.001592,'is',0.000412,'in',0.000384,'ide',0.000233,'idi',0.000213,'ida',0.000171,'iden',0.000108,'ido',0.000073,'ids',0.000072
314,ctetur adipiscing elit sed do eiusmod tempor incid,'id',0.997301,0.004,1,'id',0.997301,'ido',0.000525,'ida',0.000426,'ids',0.000353,'idi',0.000210,'in',0.000152,'idd',0.000063,'ide',0.000058,'i',0.000053,'is',0.000046
315,etur adipiscing elit sed do eiusmod tempor incidid,'unt',0.994358,0.008,1,'unt',0.994358,'un',0.001064,'und',0.000488,'id',0.000449,'ut',0.000289,'uta',0.000224,'int',0.000160,'ub',0.000156,'ud',0.000136,'at',0.000085
316,r adipiscing elit sed do eiusmod tempor incididunt,' ut',0.668669,0.581,1,' ut',0.668669,"','",0.086793,'.',0.080566,' et',0.024123,' vel',0.014931,' u',0.007486,'ut',0.004953,' v',0.002947,' al',0.002882,' t',0.002396
317,dipiscing elit sed do eiusmod tempor incididunt ut,' lab',0.997566,0.004,1,' lab',0.997566,' labor',0.000307,' Lab',0.000260,' al',0.000132,' reg',0.000116,' laboratory',0.000097,' l',0.000085,' labs',0.000075,' m',0.000051,' d',0.000043
318,scing elit sed do eiusmod tempor incididunt ut lab,'ore',0.998061,0.003,1,'ore',0.998061,'io',0.000500,'or',0.000469,'are',0.000180,'ores',0.000086,'oren',0.000055,'orer',0.000052,'re',0.000048,'oria',0.000038,'ar',0.000033
319,ng elit sed do eiusmod tempor incididunt ut labore,' et',0.992758,0.010,1,' et',0.992758,' and',0.001176,"','",0.001168,'.',0.001020,' e',0.000362,' n',0.000308,' er',0.000132,' id',0.000124,' ',0.000094,' ut',0.000090
320,elit sed do eiusmod tempor incididunt ut labore et,' d',0.997216,0.004,1,' d',0.997216,' de',0.000442,' D',0.000151,' ad',0.000143,' al',0.000125,' du',0.000123,' in',0.000104,"','",0.000102,' do',0.000071,' ex',0.000055
321,it sed do eiusmod tempor incididunt ut labore et d,'ol',0.999158,0.001,1,'ol',0.999158,'ul',0.000306,'ola',0.000077,'ols',0.000057,'olor',0.000040,'oll',0.000037,'oh',0.000015,'or',0.000011,'olia',0.000010,'ob',0.000010
322, sed do eiusmod tempor incididunt ut labore et dol,'ore',0.990088,0.014,1,'ore',0.990088,'or',0.002895,'io',0.001509,'ores',0.001456,'ot',0.000395,'are',0.000345,'oret',0.000278,'ob',0.000214,'ored',0.000198,'oren',0.000130
323,d do eiusmod tempor incididunt ut labore et dolore,' mag',0.996288,0.005,1,' mag',0.996288,' Mag',0.001772,'mag',0.000259,' al',0.000195,'.',0.000097,' ',0.000086,' m',0.000060,"','",0.000047,' g',0.000042,' ex',0.000036
324, eiusmod tempor incididunt ut labore et dolore mag,'na',0.999749,0.000,1,'na',0.999749,'ma',0.000070,'no',0.000028,'nes',0.000020,'n',0.000018,'nas',0.000016,'ni',0.000012,'nia',0.000010,'nan',0.000006,'ia',0.000006
